fips,Name,Lattitude,Longitude
37147,Pitt,35.592965,-77.373138
30009,Carbon,45.2244683,-109.0285543
31167,Stanton,41.9050454,-97.1771094
13001,Appling,31.739712,-82.2901025
19099,Jasper,41.6855513,-93.0541468
28153,Wayne,31.642503,-88.678214
48101,Cottle,34.0919063,-100.2764416
51081,Greensville,36.6803363,-77.5602774
12105,Polk,27.9531147,-81.6927831
48503,Young,33.1587884,-98.6782806
1123,Tallapoosa,32.8633694,-85.7995532
33015,Rockingham,42.9885989,-71.0990719
8105,Rio Grande,37.4858534,-106.453128
19149,Plymouth,42.7375854,-96.2158638
36123,Yates,42.638237,-77.1043238
53033,King,47.4905993,-121.833996
41017,Deschutes,43.9151181,-121.2255751
19155,Pottawattamie,41.3401835,-95.5449053
29229,Wright,37.2676356,-92.4800104
30101,Toole,48.6451246,-111.7334723
36107,Tioga,42.1780565,-76.2974556
48287,Lee,30.3210784,-96.9763206
13121,Fulton,33.7900338,-84.4681816
48073,Cherokee,31.8438717,-95.1563454
29007,Audrain,39.2144798,-91.8434148
45029,Colleton,32.8350184,-80.6552438
55055,Jefferson,43.0138045,-88.7739847
5055,Greene,36.1206072,-90.5663459
48191,Hall,34.6556227,-100.7638926
55013,Burnett,45.8668974,-92.3757305
35057,Torrance,34.5549773,-105.8905532
53049,Pacific,46.5565866,-123.7824193
37141,Pender,34.5125561,-77.8881063
48221,Hood,32.430149,-97.8316766
46117,Stanley,44.4155468,-100.7491628
32031,Washoe,40.734015,-119.6622724
21007,Ballard,37.0513234,-89.0103673
48009,Archer,33.6163054,-98.6872669
48023,Baylor,33.6188024,-99.2081888
48405,San Augustine,31.3824492,-94.1631796
32029,Storey,39.4383853,-119.5246462
13249,Schley,32.2634439,-84.3227083
9001,Fairfield,41.2274128,-73.3670614
48313,Madison,30.9668782,-95.9303719
6077,San Joaquin,37.9349815,-121.272244
28159,Winston,33.0787236,-89.0373913
21103,Henry,38.4515849,-85.1198896
21167,Mercer,37.8120851,-84.8796945
31183,Wheeler,41.922578,-98.520851
21135,Lewis,38.5521522,-83.3767743
27051,Grant,45.9307426,-96.0106987
28053,Humphreys,33.1309962,-90.5234209
1025,Clarke,31.6855211,-87.8186244
20017,Chase,38.2994749,-96.5940289
21221,Trigg,36.8076808,-87.8586515
1069,Houston,31.1581831,-85.2964111
46003,Aurora,43.7247191,-98.5775872
2013,Aleutians East,55.2450437,-161.9974772
31061,Franklin,40.1832031,-98.96208
24029,Kent,39.2412793,-76.1259867
20037,Crawford,37.5058215,-94.8538967
27023,Chippewa,45.0286254,-95.5641082
46103,Pennington,44.0023492,-102.8238015
45049,Hampton,32.7783349,-81.1438173
16043,Fremont,44.2180909,-111.484429
13029,Bryan,32.0179692,-81.4385431
51053,Dinwiddie,37.0734984,-77.6354922
12111,St. Lucie,27.379812,-80.4435373
36055,Monroe,43.4644751,-77.6646556
46083,Lincoln,43.2794204,-96.7222862
55017,Chippewa,45.0690918,-91.2835054
20207,Woodson,37.8881929,-95.7584691
21157,Marshall,36.882017,-88.3327524
13065,Clinch,30.9176531,-82.7026143
13185,Lowndes,30.833145,-83.2689952
15005,Kalawao,21.2187644,-156.9740097
15007,Kauai,22.0120383,-159.7059653
26099,Macomb,42.6714928,-82.9108561
13287,Turner,31.7248005,-83.6203195
17079,Jasper,39.0048737,-88.1507629
48331,Milam,30.791242,-96.9843946
18147,Spencer,38.0096966,-87.0103746
21099,Hart,37.3164351,-85.8790995
21137,Lincoln,37.4571737,-84.6583354
30005,Blaine,48.4282823,-108.9676475
51710,Norfolk,36.9230149,-76.2446413
48389,Reeves,31.308366,-103.712706
51155,Pulaski,37.0633853,-80.7134439
37179,Union,34.9918171,-80.5304354
38053,McKenzie,47.7424751,-103.4032148
12091,Okaloosa,30.665851,-86.5941872
6001,Alameda,37.6471385,-121.912488
17013,Calhoun,39.1642619,-90.6662949
18085,Kosciusko,41.2442928,-85.8615754
28103,Noxubee,33.1065082,-88.5660044
5147,Woodruff,35.1927768,-91.2445353
34015,Gloucester,39.7228745,-75.1456793
33011,Hillsborough,42.9115317,-71.7230554
30045,Judith Basin,47.032558,-110.30532
37121,Mitchell,36.013102,-82.1635541
30077,Powell,46.8442254,-112.9310998
41053,Polk,44.9003752,-123.3986729
41065,Wasco,45.1645359,-121.1650693
46105,Perkins,45.4833865,-102.4679947
19173,Taylor,40.7379489,-94.6971082
1129,Washington,31.4052172,-88.1975644
39039,Defiance,41.3216789,-84.4864334
54025,Greenbrier,37.9244184,-80.4505902
17121,Marion,38.6481057,-88.9204885
51051,Dickenson,37.1367011,-82.3492199
51007,Amelia,37.3319271,-77.9774619
13243,Randolph,31.762651,-84.7523108
35029,Luna,32.1845231,-107.7471911
48355,Nueces,27.7387374,-97.5186598
56045,Weston,43.8462133,-104.5700202
72137,Toa Baja,18.45691,-66.1931933
17187,Warren,40.8504412,-90.6202228
1089,Madison,34.7642377,-86.5510802
47189,Wilson,36.1484757,-86.2902097
48063,Camp,32.9745813,-94.979085
40067,Jefferson,34.1050824,-97.8388896
54085,Ritchie,39.1771118,-81.0663167
19145,Page,40.7390902,-95.1442898
20087,Jefferson,39.239644,-95.375314
22045,Iberia,30.0071265,-91.9767838
2158,Kusilvak,62.2835878,-163.1901714
37133,Onslow,34.7631087,-77.4994691
27043,Faribault,43.6765219,-93.9472338
47057,Grainger,36.2775091,-83.5095458
48161,Freestone,31.7012602,-96.1444867
42087,Mifflin,40.6016069,-77.6519381
1041,Crenshaw,31.7328256,-86.3192219
51520,Bristol,36.6169541,-82.1575641
48399,Runnels,31.8451193,-99.9827145
48443,Terrell,30.2323427,-102.0725126
20153,Rawlins,39.7861975,-101.0767378
20193,Thomas,39.3577128,-101.083385
13161,Jeff Davis,31.8116153,-82.6368248
19035,Cherokee,42.7427375,-95.6332616
5145,White,35.2551175,-91.7530339
28083,Leflore,33.5497896,-90.2949343
29053,Cooper,38.8453861,-92.8123231
26043,Dickinson,46.0128231,-87.8661191
17197,Will,41.4484742,-87.9784564
48117,Deaf Smith,34.9407663,-102.6075637
46011,Brookings,44.3766745,-96.7977971
29047,Clay,39.3155512,-94.4215024
28027,Coahoma,34.2286699,-90.603165
18011,Boone,40.0508916,-86.4690137
19057,Des Moines,40.9153393,-91.1869253
19163,Scott,41.6420791,-90.6222889
20143,Ottawa,39.1379632,-97.6548025
12023,Columbia,30.2213332,-82.6231676
12059,Holmes,30.866222,-85.8129589
28047,Harrison,30.4165357,-89.0833762
72141,Utuado,18.270865,-66.7029886
47011,Bradley,35.1539144,-84.8594137
27017,Carlton,46.6038184,-92.6710435
48315,Marion,32.7981821,-94.3568533
36095,Schoharie,42.591294,-74.4381718
40117,Pawnee,36.3137038,-96.6966693
36007,Broome,42.1619773,-75.8302833
48291,Liberty,30.1584509,-94.844078
39009,Athens,39.3326037,-82.0458439
39081,Jefferson,40.3993836,-80.7635272
54083,Randolph,38.7810953,-79.8677881
54049,Marion,39.5058387,-80.2434018
34011,Cumberland,39.3284336,-75.1216277
6057,Nevada,39.2975082,-120.7713429
55031,Douglas,46.4632185,-91.8924773
21199,Pulaski,37.1083118,-84.5799857
37065,Edgecombe,35.9170507,-77.6026616
48241,Jasper,30.7529323,-94.0222943
49001,Beaver,38.357535,-113.2389481
13213,Murray,34.7970974,-84.7379899
18075,Jay,40.4349719,-85.0033804
26117,Montcalm,43.3127822,-85.1494679
36083,Rensselaer,42.7104206,-73.5138454
12021,Collier,26.118786,-81.4009553
35031,McKinley,35.5838784,-108.2532659
13017,Ben Hill,31.7407755,-83.1471898
5077,Lee,34.7798576,-90.7793454
12003,Baker,30.3244416,-82.3022838
13173,Lanier,31.0381973,-83.0631635
20159,Rice,38.3471776,-98.2014154
1015,Calhoun,33.7717061,-85.8225133
28059,Jackson,30.4560045,-88.6251005
21037,Campbell,38.9469811,-84.3795832
21057,Cumberland,36.7842237,-85.3935066
28107,Panola,34.3652052,-89.9630654
48195,Hansford,36.2728469,-101.3569304
48071,Chambers,29.6963741,-94.6694454
13239,Quitman,31.8629478,-85.0048013
48199,Hardin,30.3296483,-94.3931782
9005,Litchfield,41.7918833,-73.2354042
39143,Sandusky,41.3553193,-83.1427763
23021,Piscataquis,45.9156393,-69.1022311
17153,Pulaski,37.2156152,-89.1277549
40107,Okfuskee,35.466804,-96.3277619
26145,Saginaw,43.3282667,-84.05541
35039,Rio Arriba,36.5096687,-106.6939829
50005,Caledonia,44.4687907,-72.1121676
51023,Botetourt,37.5654811,-79.7975529
17119,Madison,38.8270817,-89.9001953
48085,Collin,33.1947368,-96.5797229
45001,Abbeville,34.2138089,-82.4604603
31053,Dodge,41.5770082,-96.6458526
12115,Sarasota,27.1843855,-82.3658351
55077,Marquette,43.8260529,-89.4090953
4015,Mohave,35.717705,-113.7496891
4025,Yavapai,34.6312117,-112.5773855
45051,Horry,33.9092694,-78.9766749
42091,Montgomery,40.2099992,-75.3702011
16061,Lewis,46.2363277,-116.42376
72013,Arecibo,18.4339231,-66.6750551
51720,Norton,36.9315489,-82.625996
34027,Morris,40.8588961,-74.5472917
29211,Sullivan,40.209587,-93.1097826
20135,Ness,38.4804369,-99.9087452
48039,Brazoria,29.1678175,-95.434647
51790,Staunton,38.1580557,-79.061501
31029,Chase,40.5303903,-101.6941918
39113,Montgomery,39.7537357,-84.2905915
48447,Throckmorton,33.1706954,-99.205796
13221,Oglethorpe,33.8668062,-83.0740805
5029,Conway,35.265702,-92.6892479
29147,Nodaway,40.3611359,-94.8831457
38073,Ransom,46.4492764,-97.6475541
26017,Bay,43.6997112,-83.9787007
47157,Shelby,35.1837942,-89.895397
6007,Butte,39.6659588,-121.6019188
27115,Pine,46.1009402,-92.7630936
48021,Bastrop,30.1007707,-97.3106432
53039,Klickitat,45.8704463,-120.7793049
53055,San Juan,48.5071904,-123.1037693
55009,Brown,44.4740209,-87.9961514
20205,Wilson,37.5585146,-95.7451749
22069,Natchitoches,31.7325509,-93.0826114
22109,Terrebonne,29.3341299,-90.8436739
13155,Irwin,31.6043062,-83.2770374
2185,North Slope,69.4493427,-153.4728302
26011,Arenac,44.0368327,-83.7406755
19111,Lee,40.6475875,-91.4771574
20141,Osborne,39.3482608,-98.7679416
26047,Emmet,45.5900944,-84.9868217
19071,Fremont,40.7425902,-95.5991816
23015,Lincoln,43.9942264,-69.5140557
36099,Seneca,42.7822943,-76.827088
21125,Laurel,37.1132678,-84.119395
47121,Meigs,35.5122029,-84.8161018
29213,Taney,36.6498267,-93.0428188
13269,Taylor,32.5546668,-84.2514261
51830,Williamsburg,37.269481,-76.7081925
48415,Scurry,32.7443531,-100.9133465
8047,Gilpin,39.8611555,-105.5288778
40087,McClain,35.0164359,-97.4498032
54071,Pendleton,38.6744501,-79.3406175
51139,Page,38.6232005,-78.4918796
40079,Le Flore,34.8973562,-94.6950743
54089,Summers,37.6560029,-80.8563149
37119,Mecklenburg,35.2468623,-80.8338317
34013,Essex,40.7874003,-74.2462919
29115,Linn,39.8644404,-93.108019
13209,Montgomery,32.1721081,-82.5333487
41055,Sherman,45.3992158,-120.6785124
13133,Greene,33.5767403,-83.1666127
46017,Buffalo,44.0443062,-99.2039983
46095,Mellette,43.5846896,-100.7609555
48135,Ector,31.8653008,-102.5425068
48293,Limestone,31.5475427,-96.593623
53027,Grays Harbor,47.1139993,-123.8266547
54003,Berkeley,39.4480541,-78.0377755
72149,Villalba,18.1307185,-66.4722435
30067,Park,45.4214291,-110.5327601
48121,Denton,33.205132,-97.1211403
45021,Cherokee,35.0497962,-81.6076469
37199,Yancey,35.8894554,-82.3041188
48387,Red River,33.6196255,-95.0484293
48321,Matagorda,28.7747601,-96.0015316
27149,Stevens,45.5934609,-95.9923146
13301,Warren,33.4191691,-82.6880123
48197,Hardeman,34.2899036,-99.7456973
17133,Monroe,38.2779831,-90.1790777
13165,Jenkins,32.7945631,-81.9715244
21085,Grayson,37.4585771,-86.3440113
48363,Palo Pinto,32.7522042,-98.3179673
13149,Heard,33.2913469,-85.1378862
1079,Lawrence,34.529776,-87.3218651
72061,Guaynabo,18.3443567,-66.1140555
28093,Marshall,34.7661897,-89.504231
20025,Clark,37.2338311,-99.8138686
20081,Haskell,37.554979,-100.8799515
22013,Bienville,32.3409517,-93.0411511
13295,Walker,34.735802,-85.3054565
19095,Iowa,41.6839184,-92.0591226
31019,Buffalo,40.855226,-99.0749833
40007,Beaver,36.7483343,-100.4830555
19023,Butler,42.7347076,-92.7800664
30085,Roosevelt,48.2827471,-104.9951698
72017,Barceloneta,18.4699891,-66.5582299
53015,Cowlitz,46.1967854,-122.6784596
48297,Live Oak,28.3515349,-98.1269608
29135,Moniteau,38.6330371,-92.5836417
51193,Westmoreland,38.109311,-76.8039326
37197,Yadkin,36.1587653,-80.6651641
6047,Merced,37.1948063,-120.7228019
40043,Dewey,35.9779598,-99.014385
37023,Burke,35.746182,-81.7061795
37191,Wayne,35.3541896,-78.0086695
42123,Warren,41.8436691,-79.3131731
5061,Howard,34.0830639,-93.9909315
37059,Davie,35.9293554,-80.5425524
37111,McDowell,35.6822317,-82.0480292
5099,Nevada,33.6666991,-93.3050716
8125,Yuma,40.0006314,-102.4226489
48421,Sherman,36.2785929,-101.8992648
48463,Uvalde,29.3503081,-99.768427
39011,Auglaize,40.561309,-84.2240177
22015,Bossier,32.6958514,-93.6161317
19063,Emmet,43.3779844,-94.6693702
20169,Saline,38.7863268,-97.6501534
21153,Magoffin,37.6989535,-83.0697158
48017,Bailey,34.0675209,-102.8303446
29027,Callaway,38.835547,-91.9234458
56001,Albany,41.6655141,-105.7218826
56029,Park,44.4923865,-109.5935975
42093,Montour,41.0292912,-76.6651953
36081,Queens,40.6585662,-73.8380168
12121,Suwannee,30.1892438,-82.9927542
26031,Cheboygan,45.4761203,-84.4952706
26051,Gladwin,43.9897504,-84.3898162
21173,Montgomery,38.0381379,-83.9123375
45057,Lancaster,34.6868182,-80.7036885
21123,Larue,37.5444624,-85.6968413
19193,Woodbury,42.3932198,-96.0532956
12123,Taylor,30.0099084,-83.6094825
17003,Alexander,37.1836583,-89.3495158
29099,Jefferson,38.2575993,-90.5435419
29113,Lincoln,39.0622547,-90.9629165
13051,Chatham,31.9804101,-81.0851959
12125,Union,30.0542796,-82.366918
36037,Genesee,43.0009096,-78.1927784
19041,Clay,43.0812244,-95.1498753
30025,Fallon,46.3181841,-104.4057182
46107,Potter,45.0527131,-99.9620034
48109,Culberson,31.4459085,-104.5269447
23005,Cumberland,43.8083479,-70.3303753
48013,Atascosa,28.8914775,-98.535381
20095,Kingman,37.5529509,-98.1445285
13241,Rabun,34.8839494,-83.4048594
54097,Upshur,38.9025365,-80.2313352
29215,Texas,37.3142565,-91.9644783
5119,Pulaski,34.7703106,-92.312996
19047,Crawford,42.0431192,-95.3890903
16005,Bannock,42.6929211,-112.2289819
39055,Geauga,41.4993217,-81.1735054
72035,Cayey,18.103624,-66.1516668
6107,Tulare,36.2288339,-118.7810551
72015,Arroyo,17.9720599,-66.0419453
72125,San Germán,18.1077999,-67.0372633
36117,Wayne,43.4587577,-77.0631637
51163,Rockbridge,37.8145174,-79.4477537
38095,Towner,48.6821831,-99.2481583
42045,Delaware,39.9166704,-75.3987862
36063,Niagara,43.4567309,-78.7921425
50003,Bennington,43.0353254,-73.1114603
12019,Clay,29.9865835,-81.8650364
37183,Wake,35.7898464,-78.650624
39061,Hamilton,39.1969272,-84.5441868
34003,Bergen,40.9596985,-74.0747272
32017,Lincoln,37.634605,-114.8630367
2180,Nome,64.7836858,-164.1889119
30055,McCone,47.6296277,-105.757222
19019,Buchanan,42.4703284,-91.8386658
17043,DuPage,41.8520581,-88.0860383
46047,Fall River,43.2216189,-103.5126087
27069,Kittson,48.7760403,-96.7803493
13219,Oconee,33.8341247,-83.4377284
48493,Wilson,29.173883,-98.0867336
31059,Fillmore,40.5250399,-97.5967053
12079,Madison,30.4472325,-83.4704159
72031,Carolina,18.3967757,-65.9687781
18153,Sullivan,39.0892251,-87.4158429
4012,La Paz,33.7276104,-114.038806
13027,Brooks,30.8229337,-83.5819054
2016,Aleutians West,51.948964,179.6211882
2150,Kodiak Island,57.7044003,-153.9183721
20185,Stafford,38.0356303,-98.7198888
13271,Telfair,31.9136387,-82.9310624
26115,Monroe,41.916097,-83.4871059
18181,White,40.7509496,-86.8642934
18113,Noble,41.4046795,-85.4172707
21139,Livingston,37.2095174,-88.3634261
13201,Miller,31.1629309,-84.7303983
47103,Lincoln,35.1427904,-86.5934148
21211,Shelby,38.2390283,-85.2282658
31185,York,40.8730557,-97.5967418
42001,Adams,39.8694707,-77.2177296
45005,Allendale,32.9797573,-81.3632651
47037,Davidson,36.1691287,-86.7847898
49047,Uintah,40.1258872,-109.5177482
49049,Utah,40.1204248,-111.6685082
18021,Clay,39.3939513,-87.1158369
36047,Kings,40.6350451,-73.9506398
29141,Morgan,38.4208069,-92.8748352
39075,Holmes,40.5655971,-81.9300012
19143,Osceola,43.3785421,-95.6337878
18079,Jennings,38.9962289,-85.628103
16083,Twin Falls,42.352309,-114.6656386
17165,Saline,37.7515083,-88.5450236
26077,Kalamazoo,42.2462657,-85.5328544
45061,Lee,34.1586401,-80.2512086
56019,Johnson,44.0440477,-106.5885406
18027,Daviess,38.696089,-87.076944
26055,Grand Traverse,44.7186875,-85.5538484
22003,Allen,30.6527435,-92.8196052
46065,Hughes,44.3844521,-99.9756842
46069,Hyde,44.5373012,-99.4921478
45027,Clarendon,33.6646821,-80.2178886
30095,Stillwater,45.6585774,-109.3817024
47007,Bledsoe,35.5935612,-85.2059104
21219,Todd,36.8403384,-87.1836416
47183,Weakley,36.3035963,-88.7211938
29077,Greene,37.2581957,-93.3406409
42077,Lehigh,40.6142409,-75.5906269
31159,Seward,40.8719439,-97.140383
36015,Chemung,42.1552804,-76.7471791
36121,Wyoming,42.7013627,-78.2285667
6099,Stanislaus,37.5623162,-121.0028311
42095,Northampton,40.7527913,-75.3074468
1103,Morgan,34.4544844,-86.8464021
21027,Breckinridge,37.777988,-86.4329188
28043,Grenada,33.770031,-89.8027405
21213,Simpson,36.7409472,-86.5817465
50013,Grand Isle,44.8017867,-73.300759
39029,Columbiana,40.770073,-80.778455
51125,Nelson,37.7890795,-78.8834397
12097,Osceola,28.0590267,-81.1393116
5053,Grant,34.2855683,-92.4229794
13175,Laurens,32.3932197,-82.9263171
36061,New York,40.7766419,-73.9701871
5007,Benton,36.3378359,-94.2562236
72071,Isabela,18.4851704,-67.0134631
12083,Marion,29.2028047,-82.0431004
51135,Nottoway,37.1411668,-78.0538655
34041,Warren,40.8534914,-75.0094978
36021,Columbia,42.2477288,-73.6268057
51690,Martinsville,36.6835269,-79.8636475
40023,Choctaw,34.0276453,-95.5542077
20041,Dickinson,38.8677353,-97.1579434
48427,Starr,26.5309027,-98.7402346
13103,Effingham,32.3617106,-81.3433367
40129,Roger Mills,35.7085544,-99.7415716
55103,Richland,43.3761994,-90.4356927
35025,Lea,32.7956865,-103.4132707
1075,Lamar,33.7870852,-88.0874309
72054,Florida,18.3690055,-66.5612193
47117,Marshall,35.4683433,-86.765865
51011,Appomattox,37.3707253,-78.8109404
5087,Madison,36.0125452,-93.7240531
56033,Sheridan,44.7813692,-106.8812114
42041,Cumberland,40.1648047,-77.2634419
42055,Franklin,39.9266851,-77.7244974
42079,Luzerne,41.1727868,-75.9760345
26039,Crawford,44.6801748,-84.6113432
1113,Russell,32.2898113,-85.1869798
39019,Carroll,40.5798841,-81.090787
51065,Fluvanna,37.8305712,-78.2834786
17097,Lake,42.326441,-87.435976
13195,Madison,34.1285257,-83.2037373
5039,Dallas,33.9678233,-92.6539989
8057,Jackson,40.6634319,-106.3292476
8063,Kit Carson,39.3053399,-102.6030226
16073,Owyhee,42.5728508,-116.1896903
55141,Wood,44.4614126,-90.0388252
36013,Chautauqua,42.3042159,-79.4075949
13067,Cobb,33.93994,-84.5741657
47091,Johnson,36.4532029,-81.8612467
39013,Belmont,40.0176819,-80.9677268
51195,Wise,36.9745607,-82.6215601
29035,Carter,36.9448579,-90.9457051
40013,Bryan,33.9640035,-96.2641365
31035,Clay,40.5236688,-98.0510501
24017,Charles,38.4728532,-77.0154272
19033,Cerro Gordo,43.0749751,-93.2509646
19073,Greene,42.042494,-94.3887028
21205,Rowan,38.2042499,-83.4280697
49055,Wayne,38.2598402,-110.990877
29031,Cape Girardeau,37.3841408,-89.6856575
53071,Walla Walla,46.2546061,-118.4803741
29133,Mississippi,36.826264,-89.2959286
5025,Cleveland,33.8932006,-92.1887141
48113,Dallas,32.7669866,-96.7784238
72079,Lajas,17.9785111,-67.0401109
18033,DeKalb,41.4011894,-85.0001854
22073,Ouachita,32.4776643,-92.1548478
22095,St. John the Baptist,30.1473067,-90.4856737
22091,St. Helena,30.8225386,-90.7083074
29197,Schuyler,40.4693611,-92.5190156
1059,Franklin,34.4419892,-87.8428144
21041,Carroll,38.6683939,-85.1240238
8019,Clear Creek,39.669732,-105.69257
48267,Kimble,30.479472,-99.7463959
26097,Mackinac,46.1678678,-85.3037625
48307,McCulloch,31.2054766,-99.3598557
28141,Tishomingo,34.7376972,-88.236064
48105,Crockett,30.7175316,-101.4042113
48217,Hill,31.9826809,-97.130668
8075,Logan,40.7280911,-103.0904639
20055,Finney,38.0498075,-100.7399674
20125,Montgomery,37.1895369,-95.7424028
45039,Fairfield,34.3956685,-81.1270007
31033,Cheyenne,41.2142358,-103.0119289
27091,Martin,43.6771181,-94.5372525
47155,Sevier,35.8018095,-83.5156955
47139,Polk,35.1094371,-84.5411124
48263,Kent,33.1847797,-100.7697199
30099,Teton,47.8190352,-112.2817249
31069,Garden,41.6333638,-102.3029845
17117,Macoupin,39.2659,-89.9263435
39141,Ross,39.3238179,-83.0595805
17195,Whiteside,41.7505708,-89.9109567
48141,El Paso,31.7664803,-106.2414237
48301,Loving,31.8449361,-103.5612293
40077,Latimer,34.8751365,-95.2722625
39167,Washington,39.4506837,-81.4906531
29091,Howell,36.7743685,-91.8873677
20047,Edwards,37.8835945,-99.3047457
21111,Jefferson,38.1895321,-85.6576243
17107,Logan,40.1291223,-89.3653067
55139,Winnebago,44.0857068,-88.6681488
21075,Fulton,36.5525115,-89.1876586
20079,Harvey,38.0501436,-97.4367065
30021,Dawson,47.2661301,-104.8982713
54091,Taylor,39.3324778,-80.0465539
26111,Midland,43.6482031,-84.3794144
28119,Quitman,34.2528327,-90.2901707
21093,Hardin,37.6958356,-85.9631827
17081,Jefferson,38.3007796,-88.92421
46057,Hamlin,44.6806187,-97.178598
55069,Lincoln,45.3384167,-89.7423088
36033,Franklin,44.5943758,-74.31067
51630,Fredericksburg,38.2992718,-77.4866583
54081,Raleigh,37.7624696,-81.2646711
35005,Chaves,33.3616045,-104.4698374
35049,Santa Fe,35.5143241,-105.9657706
6059,Orange,33.6756872,-117.7772068
4023,Santa Cruz,31.525733,-110.8452278
37053,Currituck,36.3721739,-75.9412242
17101,Lawrence,38.7189542,-87.7302207
18067,Howard,40.4835368,-86.1141178
18125,Pike,38.3978982,-87.232532
21047,Christian,36.8920592,-87.4929864
26045,Eaton,42.5896144,-84.8465237
19179,Wapello,41.0312631,-92.4094822
6025,Imperial,33.0408143,-115.3554001
26027,Cass,41.9172431,-86.000142
28157,Wilkinson,31.1610908,-91.3246169
2282,Yakutat,59.9630242,-141.7615873
20179,Sheridan,39.3505465,-100.4412278
28079,Leake,32.7607372,-89.5222361
72025,Caguas,18.2111085,-66.0509643
72027,Camuy,18.4454691,-66.863134
28025,Clay,33.6617328,-88.7833259
28037,Franklin,31.4777763,-90.8958113
28099,Neshoba,32.752518,-89.1192743
46045,Edmunds,45.4116802,-99.205362
72119,Río Grande,18.3763694,-65.7984342
1035,Conecuh,31.4309257,-86.9887221
18029,Dearborn,39.14832,-84.9734976
18071,Jackson,38.9119571,-86.0425161
28081,Lee,34.2923703,-88.6824388
22125,West Feliciana,30.872701,-91.4210081
5035,Crittenden,35.2118788,-90.3153317
12063,Jackson,30.7892485,-85.2088141
48125,Dickens,33.6153628,-100.7876173
51115,Mathews,37.4253479,-76.2688078
38075,Renville,48.7127815,-101.6581522
48283,La Salle,28.3510976,-99.0967743
36067,Onondaga,43.0065163,-76.1961336
19087,Henry,40.9848025,-91.5472594
31083,Harlan,40.1787663,-99.4034177
30075,Powder River,45.4089262,-105.555344
72075,Juana Díaz,17.9979735,-66.4904965
55091,Pepin,44.6274362,-91.8348898
4001,Apache,35.385084,-109.4901722
29121,Macon,39.829795,-92.56434
48279,Lamb,34.0688615,-102.3480182
20097,Kiowa,37.5612311,-99.2865389
48015,Austin,29.8919013,-96.2701696
29061,Daviess,39.9628387,-93.970053
13253,Seminole,30.933894,-84.8675915
26101,Manistee,44.3503854,-86.6029672
19119,Lyon,43.3835796,-96.2072011
48233,Hutchinson,35.837047,-101.3627461
40139,Texas,36.7463169,-101.4838549
40153,Woodward,36.4256189,-99.2736609
19003,Adams,41.0216555,-94.6969059
6101,Sutter,39.0361898,-121.7039397
42105,Potter,41.7485866,-77.8944358
48465,Val Verde,29.8752853,-101.1433237
20077,Harper,37.188184,-98.0665901
19133,Monona,42.0494317,-95.9565661
49023,Juab,39.71412,-112.790471
40137,Stephens,34.4813609,-97.8556068
36017,Chenango,42.4780238,-75.6022407
17143,Peoria,40.7859952,-89.7671064
19091,Humboldt,42.7822212,-94.2027754
31177,Washington,41.5339726,-96.2245771
55049,Iowa,43.0010208,-90.1336915
27097,Morrison,46.0204839,-94.2666194
42003,Allegheny,40.4697574,-79.9804515
29205,Shelby,39.7975309,-92.0887194
39097,Madison,39.8966074,-83.4008847
20201,Washington,39.7767142,-97.0956108
17019,Champaign,40.13898,-88.1969959
16087,Washington,44.4482229,-116.7977917
17045,Edgar,39.679037,-87.7471102
8121,Washington,39.9657899,-103.2097445
39065,Hardin,40.6604152,-83.6640773
26113,Missaukee,44.325424,-85.0854708
38093,Stutsman,46.9722235,-98.9561228
29203,Shannon,37.1524984,-91.3913284
48423,Smith,32.3751061,-95.2687428
40143,Tulsa,36.1203177,-95.9418132
40091,McIntosh,35.3691078,-95.6717865
48395,Robertson,31.025481,-96.5149408
48171,Gillespie,30.3250913,-98.9418512
26125,Oakland,42.6604518,-83.3842103
38033,Golden Valley,46.9389237,-103.8446117
56027,Niobrara,43.062159,-104.4683727
27117,Pipestone,44.0153614,-96.2570147
51099,King George,38.2770489,-77.1627693
53025,Grant,47.2136328,-119.467788
27129,Renville,44.7236969,-94.9556169
12001,Alachua,29.6757403,-82.357221
31091,Hooker,41.920317,-101.117324
51147,Prince Edward,37.2248813,-78.4329574
49007,Carbon,39.673284,-110.5884845
42017,Bucks,40.3368872,-75.10706
46059,Hand,44.5467133,-99.0045751
42081,Lycoming,41.3436196,-77.0552254
16057,Latah,46.8189202,-116.7309737
13237,Putnam,33.3210605,-83.3717898
51640,Galax,36.6656397,-80.9143083
35037,Quay,35.1070184,-103.5480713
48269,King,33.6142675,-100.2453455
5073,Lafayette,33.2406294,-93.611514
48451,Tom Green,31.3988234,-100.4637879
12049,Hardee,27.4928458,-81.8215798
39025,Clermont,39.0520838,-84.149614
48501,Yoakum,33.1623979,-102.8322422
41071,Yamhill,45.2478274,-123.3163993
19115,Louisa,41.2182111,-91.2569936
20049,Elk,37.4560259,-96.2446421
39121,Noble,39.7672325,-81.4525117
39137,Putnam,41.0245334,-84.1298791
48425,Somervell,32.2180714,-97.7692171
42075,Lebanon,40.3715593,-76.4648697
30035,Glacier,48.7056706,-112.9905023
32027,Pershing,40.439639,-118.4094765
27087,Mahnomen,47.3283866,-95.8110885
34031,Passaic,41.0378896,-74.29828
30047,Lake,47.6429007,-114.0836866
48261,Kenedy,26.8902129,-97.5911434
48033,Borden,32.7385899,-101.439199
29157,Perry,37.7111296,-89.8021249
